date,order_book_id,lifecycle_state,buy_permission_today,buy_permission_persistent,is_day0_signal,is_day1_signal,gross_buy_cash,net_added_cash,t_success_cash,t_success_pnl,t_failed_cash,active_quantity,pending_forward_count,pending_reverse_count,active_batch_count
2026-03-03,000725.XSHE,IDLE,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-03,600600.XSHG,IDLE,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-03,600059.XSHG,IDLE,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-03,600887.XSHG,DAY1_PLUS_ACTIVE,1,1,1,1,5205.0,5205.0,0.0,0.0,5205.0,200,0,0,1
2026-03-03,000895.XSHE,IDLE,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-03,600315.XSHG,DAY1_PLUS_ACTIVE,1,1,1,1,6446.0,6446.0,0.0,0.0,6446.0,300,0,0,1
2026-03-03,601888.XSHG,IDLE,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-03,600138.XSHG,IDLE,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-03,002033.XSHE,IDLE,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-03,000069.XSHE,IDLE,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-03,600535.XSHG,IDLE,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-03,000423.XSHE,IDLE,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-03,600436.XSHG,IDLE,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-03,000538.XSHE,IDLE,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-03,600085.XSHG,DAY1_PLUS_ACTIVE,1,1,1,1,6091.0,6091.0,0.0,0.0,6091.0,200,0,0,1
2026-03-03,600332.XSHG,IDLE,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-03,600276.XSHG,IDLE,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-03,600161.XSHG,DAY1_PLUS_ACTIVE,1,1,1,1,1614.9999999999998,1614.9999999999998,0.0,0.0,1614.9999999999998,100,0,0,1
2026-03-03,300122.XSHE,DAY1_PLUS_ACTIVE,1,1,1,1,3259.0,3259.0000000000005,0.0,0.0,3259.0000000000005,200,0,0,1
2026-03-03,300142.XSHE,IDLE,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-03,600111.XSHG,IDLE,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-03,600456.XSHG,IDLE,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-03,601088.XSHG,IDLE,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-03,601318.XSHG,IDLE,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-03,600030.XSHG,IDLE,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-03,600036.XSHG,IDLE,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-03,600016.XSHG,IDLE,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-03,600000.XSHG,DAY1_PLUS_ACTIVE,1,1,1,1,1940.0,1939.9999999999998,0.0,0.0,1939.9999999999998,200,0,0,1
2026-03-04,000725.XSHE,IDLE,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-04,600600.XSHG,IDLE,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-04,600059.XSHG,IDLE,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-04,600887.XSHG,DAY1_PLUS_ACTIVE,1,1,1,1,2567.0,2567.0,0.0,0.0,2567.0,300,0,0,2
2026-03-04,000895.XSHE,IDLE,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-04,600315.XSHG,DAY1_PLUS_ACTIVE,1,1,1,1,6302.0,6302.0,0.0,0.0,6302.0,600,0,0,2
2026-03-04,601888.XSHG,IDLE,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-04,600138.XSHG,DAY1_PLUS_ACTIVE,1,1,1,1,944.0,944.0,0.0,0.0,944.0,100,0,0,1
2026-03-04,002033.XSHE,IDLE,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-04,000069.XSHE,IDLE,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-04,600535.XSHG,IDLE,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-04,000423.XSHE,IDLE,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-04,600436.XSHG,IDLE,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-04,000538.XSHE,IDLE,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-04,600085.XSHG,DAY1_PLUS_ACTIVE,1,1,1,1,0.0,0.0,0.0,0.0,0.0,200,0,0,1
2026-03-04,600332.XSHG,IDLE,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-04,600276.XSHG,IDLE,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-04,600161.XSHG,DAY1_PLUS_ACTIVE,1,1,1,1,1576.0,1576.0,0.0,0.0,1576.0,200,0,0,2
2026-03-04,300122.XSHE,DAY1_PLUS_ACTIVE,1,1,1,1,3151.0,3151.0,0.0,0.0,3151.0,400,0,0,2
2026-03-04,300142.XSHE,DAY1_PLUS_ACTIVE,1,1,1,1,9086.0,9086.0,0.0,0.0,9086.0,800,0,0,1
2026-03-04,600111.XSHG,IDLE,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-04,600456.XSHG,IDLE,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-04,601088.XSHG,IDLE,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-04,601318.XSHG,IDLE,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-04,600030.XSHG,IDLE,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-04,600036.XSHG,IDLE,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-04,600016.XSHG,IDLE,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-04,600000.XSHG,DAY1_PLUS_ACTIVE,1,1,1,1,2861.0,2861.0,0.0,0.0,2861.0,500,0,0,2
2026-03-05,000725.XSHE,IDLE,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-05,600600.XSHG,IDLE,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-05,600059.XSHG,IDLE,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-05,600887.XSHG,DAY1_PLUS_ACTIVE,1,1,1,1,2588.0,2588.0,0.0,0.0,2588.0,400,0,0,3
2026-03-05,000895.XSHE,IDLE,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-05,600315.XSHG,DAY1_PLUS_ACTIVE,1,1,1,1,4135.0,4135.0,0.0,0.0,4135.0,800,0,0,3
2026-03-05,601888.XSHG,IDLE,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-05,600138.XSHG,DAY1_PLUS_ACTIVE,1,1,1,1,941.0,941.0,0.0,0.0,941.0,200,0,0,2
2026-03-05,002033.XSHE,IDLE,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-05,000069.XSHE,IDLE,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-05,600535.XSHG,IDLE,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-05,000423.XSHE,IDLE,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-05,600436.XSHG,IDLE,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-05,000538.XSHE,IDLE,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-05,600085.XSHG,DAY1_PLUS_ACTIVE,1,1,1,1,2981.0,2981.0,0.0,0.0,2981.0,300,0,0,2
2026-03-05,600332.XSHG,IDLE,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-05,600276.XSHG,IDLE,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-05,600161.XSHG,DAY1_PLUS_ACTIVE,1,1,1,1,1564.0,1564.0,0.0,0.0,1564.0,300,0,0,3
2026-03-05,300122.XSHE,DAY1_PLUS_ACTIVE,1,1,1,1,4723.0,4723.0,0.0,0.0,4723.0,700,0,0,3
2026-03-05,300142.XSHE,DAY1_PLUS_ACTIVE,1,1,1,1,2294.0,2294.0,0.0,0.0,2294.0,1000,0,0,2
2026-03-05,600111.XSHG,IDLE,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-05,600456.XSHG,IDLE,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-05,601088.XSHG,IDLE,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-05,601318.XSHG,IDLE,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-05,600030.XSHG,DAY1_PLUS_ACTIVE,1,1,1,1,2628.0,2628.0,0.0,0.0,2628.0,100,0,0,1
2026-03-05,600036.XSHG,IDLE,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-05,600016.XSHG,DAY1_PLUS_ACTIVE,1,1,1,1,1536.0,1536.0,0.0,0.0,1536.0,400,0,0,1
2026-03-05,600000.XSHG,DAY1_PLUS_ACTIVE,1,1,1,1,2900.0,2900.0,0.0,0.0,2900.0,800,0,0,3
2026-03-06,000725.XSHE,IDLE,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-06,600600.XSHG,IDLE,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-06,600059.XSHG,IDLE,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-06,600887.XSHG,DAY1_PLUS_ACTIVE,1,1,1,1,2582.0,2582.0,0.0,0.0,2582.0,500,0,0,4
2026-03-06,000895.XSHE,IDLE,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-06,600315.XSHG,DAY1_PLUS_ACTIVE,1,1,1,1,8192.0,8192.0,0.0,0.0,8192.0,1200,0,0,4
2026-03-06,601888.XSHG,IDLE,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-06,600138.XSHG,DAY1_PLUS_ACTIVE,1,1,1,1,0.0,0.0,0.0,0.0,0.0,200,0,0,2
2026-03-06,002033.XSHE,IDLE,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-06,000069.XSHE,IDLE,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-06,600535.XSHG,IDLE,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-06,000423.XSHE,IDLE,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-06,600436.XSHG,IDLE,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-06,000538.XSHE,IDLE,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-06,600085.XSHG,DAY1_PLUS_ACTIVE,1,1,1,1,0.0,0.0,0.0,0.0,0.0,300,0,0,2
2026-03-06,600332.XSHG,IDLE,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-06,600276.XSHG,IDLE,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-06,600161.XSHG,DAY1_PLUS_ACTIVE,1,1,1,1,1575.0,1575.0,0.0,0.0,1575.0,400,0,0,4
2026-03-06,300122.XSHE,DAY1_PLUS_ACTIVE,1,1,1,1,4769.0,3189.0,1607.0,21.196499999999958,3189.0,900,0,0,4
2026-03-06,300142.XSHE,DAY1_PLUS_ACTIVE,1,1,1,1,2288.0,0.0,2330.0,30.834999999999994,0.0,1000,0,0,2
2026-03-06,600111.XSHG,IDLE,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-06,600456.XSHG,IDLE,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-06,601088.XSHG,IDLE,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-06,601318.XSHG,IDLE,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-06,600030.XSHG,DAY1_PLUS_ACTIVE,1,1,1,1,2632.0,2632.0,0.0,0.0,2632.0,200,0,0,2
2026-03-06,600036.XSHG,IDLE,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-06,600016.XSHG,DAY1_PLUS_ACTIVE,1,1,0,1,1536.0,1536.0,0.0,0.0,1536.0,800,0,0,2
2026-03-06,600000.XSHG,DAY1_PLUS_ACTIVE,1,1,1,1,4873.0,4873.0,0.0,0.0,4873.0,1300,0,0,4
2026-03-09,000725.XSHE,IDLE,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-09,600600.XSHG,IDLE,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-09,600059.XSHG,IDLE,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-09,600887.XSHG,DAY1_PLUS_ACTIVE,1,1,0,1,5208.0,2620.0,2635.0,40.68250000000024,2620.0,600,0,0,5
2026-03-09,000895.XSHE,IDLE,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-09,600315.XSHG,DAY1_PLUS_ACTIVE,0,0,1,1,1946.0,1946.0,0.0,0.0,1946.0,1300,0,0,5
2026-03-09,601888.XSHG,IDLE,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-09,600138.XSHG,DAY1_PLUS_ACTIVE,1,1,1,1,940.0,940.0,0.0,0.0,940.0,300,0,0,3
2026-03-09,002033.XSHE,IDLE,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-09,000069.XSHE,IDLE,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-09,600535.XSHG,IDLE,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-09,000423.XSHE,IDLE,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-09,600436.XSHG,IDLE,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-09,000538.XSHE,IDLE,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-09,600085.XSHG,DAY1_PLUS_ACTIVE,1,1,1,1,0.0,0.0,0.0,0.0,0.0,300,0,0,2
2026-03-09,600332.XSHG,IDLE,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-09,600276.XSHG,IDLE,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-09,600161.XSHG,DAY1_PLUS_ACTIVE,1,1,1,1,4789.0,4789.0,0.0,0.0,4789.0,700,0,0,5
2026-03-09,300122.XSHE,DAY1_PLUS_ACTIVE,1,1,1,1,4843.0,3240.0,1630.0,21.184999999999956,3240.0,1100,0,0,5
2026-03-09,300142.XSHE,DAY1_PLUS_ACTIVE,1,1,0,1,5821.0,2340.0,3550.0,57.22500000000013,2340.0,1200,0,0,3
2026-03-09,600111.XSHG,IDLE,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-09,600456.XSHG,IDLE,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-09,601088.XSHG,IDLE,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-09,601318.XSHG,IDLE,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-09,600030.XSHG,DAY1_PLUS_ACTIVE,1,1,1,1,0.0,0.0,0.0,0.0,0.0,200,0,0,2
2026-03-09,600036.XSHG,IDLE,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-09,600016.XSHG,DAY1_PLUS_ACTIVE,1,1,0,1,2318.0,2318.0,0.0,0.0,2318.0,1400,0,0,3
2026-03-09,600000.XSHG,DAY1_PLUS_ACTIVE,1,1,1,1,1979.0,1979.0,0.0,0.0,1979.0,1500,0,0,5
2026-03-10,000725.XSHE,IDLE,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-10,600600.XSHG,IDLE,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-10,600059.XSHG,IDLE,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-10,600887.XSHG,DAY1_PLUS_ACTIVE,1,1,0,1,2637.0,2637.0,0.0,0.0,2637.0,700,0,0,6
2026-03-10,000895.XSHE,IDLE,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-10,600315.XSHG,DAY1_PLUS_ACTIVE,0,0,1,1,0.0,0.0,0.0,0.0,0.0,1300,0,0,5
2026-03-10,601888.XSHG,IDLE,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-10,600138.XSHG,DAY1_PLUS_ACTIVE,1,1,1,1,0.0,0.0,0.0,0.0,0.0,300,0,0,3
2026-03-10,002033.XSHE,IDLE,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-10,000069.XSHE,IDLE,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-10,600535.XSHG,IDLE,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-10,000423.XSHE,IDLE,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-10,600436.XSHG,IDLE,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-10,000538.XSHE,IDLE,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-10,600085.XSHG,DAY1_PLUS_ACTIVE,1,1,1,1,0.0,0.0,0.0,0.0,0.0,300,0,0,2
2026-03-10,600332.XSHG,IDLE,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-10,600276.XSHG,IDLE,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-10,600161.XSHG,DAY1_PLUS_ACTIVE,1,1,1,1,0.0,0.0,0.0,0.0,0.0,700,0,0,5
2026-03-10,300122.XSHE,DAY1_PLUS_ACTIVE,1,1,1,1,1622.0,1622.0,0.0,0.0,1622.0,1200,0,0,6
2026-03-10,300142.XSHE,DAY1_PLUS_ACTIVE,1,1,0,1,1196.0,1196.0,0.0,0.0,1196.0,1300,0,0,4
2026-03-10,600111.XSHG,IDLE,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-10,600456.XSHG,IDLE,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-10,601088.XSHG,IDLE,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-10,601318.XSHG,IDLE,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-10,600030.XSHG,DAY1_PLUS_ACTIVE,1,1,1,1,2608.0,2608.0,0.0,0.0,2608.0,300,0,0,3
2026-03-10,600036.XSHG,IDLE,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-10,600016.XSHG,DAY1_PLUS_ACTIVE,1,1,0,1,782.0,782.0,0.0,0.0,782.0,1600,0,0,4
2026-03-10,600000.XSHG,DAY1_PLUS_ACTIVE,1,1,1,1,1979.0,1979.0,0.0,0.0,1979.0,1700,0,0,6
2026-03-11,000725.XSHE,IDLE,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-11,600600.XSHG,IDLE,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-11,600059.XSHG,IDLE,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-11,600887.XSHG,DAY1_PLUS_ACTIVE,1,1,0,1,0.0,0.0,0.0,0.0,0.0,700,0,0,6
2026-03-11,000895.XSHE,IDLE,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-11,600315.XSHG,DAY1_PLUS_ACTIVE,0,0,1,1,0.0,0.0,0.0,0.0,0.0,1300,0,0,5
2026-03-11,601888.XSHG,IDLE,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2026-03-11,600138.XSHG,DAY1_PLUS_ACTIVE,1,1,0,1,0.0,0.0,0.0,0.0,0.0,300,0,0,3
2026-03-11,002033.XSHE,IDLE,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
