dt,trade_date,order_book_id,event_type,quantity,price,cash_value,realized_pnl,layer,batch_id,sub_id,pending_id,stage,source,note
2026-03-03 09:40:00,2026-03-03,600315.XSHG,buy_attempt_fill,100,21.84,2184.0,0.0,,,,600315.XSHG-FTB-00001,,day0,
2026-03-03 09:54:00,2026-03-03,600887.XSHG,buy_attempt_fill,100,25.95,2595.0,0.0,,,,600887.XSHG-FTB-00002,,day0,
2026-03-03 09:59:00,2026-03-03,600000.XSHG,buy_attempt_fill,100,9.64,964.0,0.0,,,,600000.XSHG-FTB-00003,,day0,
2026-03-03 10:00:00,2026-03-03,300122.XSHE,buy_attempt_fill,100,16.37,1637.0,0.0,,,,300122.XSHE-FTB-00004,,day0,
2026-03-03 10:18:00,2026-03-03,600085.XSHG,buy_attempt_fill,100,30.39,3039.0,0.0,,,,600085.XSHG-FTB-00005,,day0,
2026-03-03 13:02:00,2026-03-03,600315.XSHG,buy_attempt_fill,100,21.3,2130.0,0.0,,,,600315.XSHG-FTB-00006,,day0,
2026-03-03 13:03:00,2026-03-03,300122.XSHE,buy_attempt_fill,100,16.22,1622.0,0.0,,,,300122.XSHE-FTB-00007,,day0,
2026-03-03 13:18:00,2026-03-03,600315.XSHG,buy_attempt_fill,100,21.32,2132.0,0.0,,,,600315.XSHG-FTB-00008,,day0,
2026-03-03 13:22:00,2026-03-03,600000.XSHG,buy_attempt_fill,100,9.76,976.0,0.0,,,,600000.XSHG-FTB-00009,,day0,
2026-03-03 13:22:00,2026-03-03,600085.XSHG,buy_attempt_fill,100,30.52,3052.0,0.0,,,,600085.XSHG-FTB-00010,,day0,
2026-03-03 13:22:00,2026-03-03,600887.XSHG,buy_attempt_fill,100,26.1,2610.0,0.0,,,,600887.XSHG-FTB-00011,,day0,
2026-03-03 13:23:00,2026-03-03,600161.XSHG,buy_attempt_fill,100,16.15,1614.9999999999998,0.0,,,,600161.XSHG-FTB-00012,,day0,
2026-03-03 15:30:00,2026-03-03,600887.XSHG,carryover_batch_created,200,26.025,5205.0,0.0,,600887.XSHG-B00004,,,,day0,pending forward buys merged into new batch
2026-03-03 15:30:00,2026-03-03,600315.XSHG,carryover_batch_created,300,21.486666666666668,6446.0,0.0,,600315.XSHG-B00006,,,,day0,pending forward buys merged into new batch
2026-03-03 15:30:00,2026-03-03,600085.XSHG,carryover_batch_created,200,30.455,6091.0,0.0,,600085.XSHG-B00015,,,,day0,pending forward buys merged into new batch
2026-03-03 15:30:00,2026-03-03,600161.XSHG,carryover_batch_created,100,16.15,1614.9999999999998,0.0,,600161.XSHG-B00018,,,,day0,pending forward buys merged into new batch
2026-03-03 15:30:00,2026-03-03,300122.XSHE,carryover_batch_created,200,16.295,3259.0000000000005,0.0,,300122.XSHE-B00019,,,,day0,pending forward buys merged into new batch
2026-03-03 15:30:00,2026-03-03,600000.XSHG,carryover_batch_created,200,9.7,1939.9999999999998,0.0,,600000.XSHG-B00028,,,,day0,pending forward buys merged into new batch
2026-03-04 09:39:00,2026-03-04,300142.XSHE,buy_attempt_fill,100,11.38,1138.0,0.0,,,,300142.XSHE-FTB-00013,,day0,
2026-03-04 09:42:00,2026-03-04,600161.XSHG,buy_attempt_fill,100,15.76,1576.0,0.0,,,,600161.XSHG-FTB-00014,,day1_plus,
2026-03-04 09:42:00,2026-03-04,600315.XSHG,buy_attempt_fill,100,21.15,2115.0,0.0,,,,600315.XSHG-FTB-00015,,day1_plus,
2026-03-04 09:43:00,2026-03-04,600000.XSHG,buy_attempt_fill,100,9.53,952.9999999999999,0.0,,,,600000.XSHG-FTB-00016,,day1_plus,
2026-03-04 09:47:00,2026-03-04,600138.XSHG,buy_attempt_fill,100,9.44,944.0,0.0,,,,600138.XSHG-FTB-00017,,day0,
2026-03-04 09:49:00,2026-03-04,300142.XSHE,buy_attempt_fill,100,11.42,1142.0,0.0,,,,300142.XSHE-FTB-00018,,day0,
2026-03-04 09:53:00,2026-03-04,600315.XSHG,buy_attempt_fill,100,21.16,2116.0,0.0,,,,600315.XSHG-FTB-00019,,day1_plus,
2026-03-04 10:02:00,2026-03-04,300142.XSHE,buy_attempt_fill,100,11.42,1142.0,0.0,,,,300142.XSHE-FTB-00020,,day0,
2026-03-04 10:08:00,2026-03-04,600887.XSHG,buy_attempt_fill,100,25.67,2567.0,0.0,,,,600887.XSHG-FTB-00021,,day1_plus,
2026-03-04 10:14:00,2026-03-04,300122.XSHE,buy_attempt_fill,100,15.87,1587.0,0.0,,,,300122.XSHE-FTB-00022,,day1_plus,
2026-03-04 10:23:00,2026-03-04,300142.XSHE,buy_attempt_fill,100,11.4,1140.0,0.0,,,,300142.XSHE-FTB-00023,,day0,
2026-03-04 13:07:00,2026-03-04,300142.XSHE,buy_attempt_fill,100,11.26,1126.0,0.0,,,,300142.XSHE-FTB-00024,,day0,
2026-03-04 13:09:00,2026-03-04,600000.XSHG,buy_attempt_fill,100,9.5,950.0,0.0,,,,600000.XSHG-FTB-00025,,day1_plus,
2026-03-04 13:27:00,2026-03-04,600000.XSHG,buy_attempt_fill,100,9.58,958.0,0.0,,,,600000.XSHG-FTB-00026,,day1_plus,
2026-03-04 13:38:00,2026-03-04,300142.XSHE,buy_attempt_fill,100,11.32,1132.0,0.0,,,,300142.XSHE-FTB-00027,,day0,
2026-03-04 13:47:00,2026-03-04,300142.XSHE,buy_attempt_fill,100,11.33,1133.0,0.0,,,,300142.XSHE-FTB-00028,,day0,
2026-03-04 14:07:00,2026-03-04,300142.XSHE,buy_attempt_fill,100,11.33,1133.0,0.0,,,,300142.XSHE-FTB-00029,,day0,
2026-03-04 14:12:00,2026-03-04,300122.XSHE,buy_attempt_fill,100,15.64,1564.0,0.0,,,,300122.XSHE-FTB-00030,,day1_plus,
2026-03-04 14:12:00,2026-03-04,600315.XSHG,buy_attempt_fill,100,20.71,2071.0,0.0,,,,600315.XSHG-FTB-00031,,day1_plus,
2026-03-04 15:30:00,2026-03-04,600887.XSHG,carryover_batch_created,100,25.67,2567.0,0.0,,600887.XSHG-B00032,,,,day1_plus,pending forward buys merged into new batch
2026-03-04 15:30:00,2026-03-04,600315.XSHG,carryover_batch_created,300,21.006666666666668,6302.0,0.0,,600315.XSHG-B00034,,,,day1_plus,pending forward buys merged into new batch
2026-03-04 15:30:00,2026-03-04,600138.XSHG,carryover_batch_created,100,9.44,944.0,0.0,,600138.XSHG-B00036,,,,day0,pending forward buys merged into new batch
2026-03-04 15:30:00,2026-03-04,600161.XSHG,carryover_batch_created,100,15.76,1576.0,0.0,,600161.XSHG-B00046,,,,day1_plus,pending forward buys merged into new batch
2026-03-04 15:30:00,2026-03-04,300122.XSHE,carryover_batch_created,200,15.755,3151.0,0.0,,300122.XSHE-B00047,,,,day1_plus,pending forward buys merged into new batch
2026-03-04 15:30:00,2026-03-04,300142.XSHE,carryover_batch_created,800,11.3575,9086.0,0.0,,300142.XSHE-B00048,,,,day0,pending forward buys merged into new batch
2026-03-04 15:30:00,2026-03-04,600000.XSHG,carryover_batch_created,300,9.536666666666667,2861.0,0.0,,600000.XSHG-B00056,,,,day1_plus,pending forward buys merged into new batch
2026-03-05 09:38:00,2026-03-05,300122.XSHE,buy_attempt_fill,100,15.73,1573.0,0.0,,,,300122.XSHE-FTB-00032,,day1_plus,
2026-03-05 09:39:00,2026-03-05,300142.XSHE,buy_attempt_fill,100,11.47,1147.0,0.0,,,,300142.XSHE-FTB-00033,,day1_plus,
2026-03-05 09:45:00,2026-03-05,600887.XSHG,buy_attempt_fill,100,25.88,2588.0,0.0,,,,600887.XSHG-FTB-00034,,day1_plus,
2026-03-05 09:47:00,2026-03-05,600030.XSHG,buy_attempt_fill,100,26.28,2628.0,0.0,,,,600030.XSHG-FTB-00035,,day0,
2026-03-05 09:52:00,2026-03-05,600085.XSHG,buy_attempt_fill,100,29.81,2981.0,0.0,,,,600085.XSHG-FTB-00036,,day1_plus,
2026-03-05 09:54:00,2026-03-05,600315.XSHG,buy_attempt_fill,100,20.74,2074.0,0.0,,,,600315.XSHG-FTB-00037,,day1_plus,
2026-03-05 10:03:00,2026-03-05,600016.XSHG,buy_attempt_fill,200,3.84,768.0,0.0,,,,600016.XSHG-FTB-00038,,day0,
2026-03-05 10:04:00,2026-03-05,600138.XSHG,buy_attempt_fill,100,9.41,941.0,0.0,,,,600138.XSHG-FTB-00039,,day1_plus,
2026-03-05 10:12:00,2026-03-05,600000.XSHG,buy_attempt_fill,100,9.62,961.9999999999999,0.0,,,,600000.XSHG-FTB-00040,,day1_plus,
2026-03-05 10:38:00,2026-03-05,600016.XSHG,buy_attempt_fill,200,3.84,768.0,0.0,,,,600016.XSHG-FTB-00041,,day0,
2026-03-05 10:44:00,2026-03-05,600000.XSHG,buy_attempt_fill,100,9.67,967.0,0.0,,,,600000.XSHG-FTB-00042,,day1_plus,
2026-03-05 11:23:00,2026-03-05,600000.XSHG,buy_attempt_fill,100,9.71,971.0000000000001,0.0,,,,600000.XSHG-FTB-00043,,day1_plus,
2026-03-05 13:02:00,2026-03-05,300142.XSHE,buy_attempt_fill,100,11.47,1147.0,0.0,,,,300142.XSHE-FTB-00044,,day1_plus,
2026-03-05 13:03:00,2026-03-05,300122.XSHE,buy_attempt_fill,100,15.75,1575.0,0.0,,,,300122.XSHE-FTB-00045,,day1_plus,
2026-03-05 13:38:00,2026-03-05,300122.XSHE,buy_attempt_fill,100,15.75,1575.0,0.0,,,,300122.XSHE-FTB-00046,,day1_plus,
2026-03-05 14:07:00,2026-03-05,600315.XSHG,buy_attempt_fill,100,20.61,2061.0,0.0,,,,600315.XSHG-FTB-00047,,day1_plus,
2026-03-05 14:11:00,2026-03-05,600161.XSHG,buy_attempt_fill,100,15.64,1564.0,0.0,,,,600161.XSHG-FTB-00048,,day1_plus,
2026-03-05 15:30:00,2026-03-05,600887.XSHG,carryover_batch_created,100,25.88,2588.0,0.0,,600887.XSHG-B00060,,,,day1_plus,pending forward buys merged into new batch
2026-03-05 15:30:00,2026-03-05,600315.XSHG,carryover_batch_created,200,20.675,4135.0,0.0,,600315.XSHG-B00062,,,,day1_plus,pending forward buys merged into new batch
2026-03-05 15:30:00,2026-03-05,600138.XSHG,carryover_batch_created,100,9.41,941.0,0.0,,600138.XSHG-B00064,,,,day1_plus,pending forward buys merged into new batch
2026-03-05 15:30:00,2026-03-05,600085.XSHG,carryover_batch_created,100,29.81,2981.0,0.0,,600085.XSHG-B00071,,,,day1_plus,pending forward buys merged into new batch
2026-03-05 15:30:00,2026-03-05,600161.XSHG,carryover_batch_created,100,15.64,1564.0,0.0,,600161.XSHG-B00074,,,,day1_plus,pending forward buys merged into new batch
2026-03-05 15:30:00,2026-03-05,300122.XSHE,carryover_batch_created,300,15.743333333333334,4723.0,0.0,,300122.XSHE-B00075,,,,day1_plus,pending forward buys merged into new batch
2026-03-05 15:30:00,2026-03-05,300142.XSHE,carryover_batch_created,200,11.47,2294.0,0.0,,300142.XSHE-B00076,,,,day1_plus,pending forward buys merged into new batch
2026-03-05 15:30:00,2026-03-05,600030.XSHG,carryover_batch_created,100,26.28,2628.0,0.0,,600030.XSHG-B00081,,,,day0,pending forward buys merged into new batch
2026-03-05 15:30:00,2026-03-05,600016.XSHG,carryover_batch_created,400,3.84,1536.0,0.0,,600016.XSHG-B00083,,,,day0,pending forward buys merged into new batch
2026-03-05 15:30:00,2026-03-05,600000.XSHG,carryover_batch_created,300,9.666666666666666,2900.0,0.0,,600000.XSHG-B00084,,,,day1_plus,pending forward buys merged into new batch
2026-03-06 09:39:00,2026-03-06,300142.XSHE,buy_attempt_fill,100,11.41,1141.0,0.0,,,,300142.XSHE-FTB-00049,,day1_plus,
2026-03-06 09:40:00,2026-03-06,600000.XSHG,buy_attempt_fill,100,9.73,973.0,0.0,,,,600000.XSHG-FTB-00050,,day1_plus,
2026-03-06 09:43:00,2026-03-06,300122.XSHE,buy_attempt_fill,100,15.8,1580.0,0.0,,,,300122.XSHE-FTB-00051,,day1_plus,
2026-03-06 09:44:00,2026-03-06,600000.XSHG,buy_attempt_fill,100,9.72,972.0000000000001,0.0,,,,600000.XSHG-FTB-00052,,day1_plus,
2026-03-06 09:44:00,2026-03-06,300142.XSHE,buy_attempt_fill,100,11.47,1147.0,0.0,,,,300142.XSHE-FTB-00053,,day1_plus,
2026-03-06 09:44:00,2026-03-06,600016.XSHG,buy_attempt_fill,200,3.84,768.0,0.0,,,,600016.XSHG-FTB-00054,,day1_plus,
2026-03-06 09:54:00,2026-03-06,600000.XSHG,buy_attempt_fill,100,9.73,973.0,0.0,,,,600000.XSHG-FTB-00055,,day1_plus,
2026-03-06 09:55:00,2026-03-06,600315.XSHG,buy_attempt_fill,100,20.48,2048.0,0.0,,,,600315.XSHG-FTB-00056,,day1_plus,
2026-03-06 09:58:00,2026-03-06,300122.XSHE,buy_attempt_fill,100,15.87,1587.0,0.0,,,,300122.XSHE-FTB-00057,,day1_plus,
2026-03-06 09:59:00,2026-03-06,600887.XSHG,buy_attempt_fill,100,25.82,2582.0,0.0,,,,600887.XSHG-FTB-00058,,day1_plus,
2026-03-06 10:07:00,2026-03-06,600016.XSHG,buy_attempt_fill,200,3.84,768.0,0.0,,,,600016.XSHG-FTB-00059,,day1_plus,
2026-03-06 10:10:00,2026-03-06,300122.XSHE,forward_t_success,100,16.07,1607.0,21.196499999999958,,,,300122.XSHE-FTB-00051,,day1_plus,buy_avg=15.8000
2026-03-06 10:10:00,2026-03-06,300142.XSHE,forward_t_success,100,11.63,1163.0,16.418500000000066,,,,300142.XSHE-FTB-00049,,day1_plus,buy_avg=11.4100
2026-03-06 10:14:00,2026-03-06,600315.XSHG,buy_attempt_fill,100,20.44,2044.0000000000002,0.0,,,,600315.XSHG-FTB-00060,,day1_plus,
2026-03-06 10:18:00,2026-03-06,300122.XSHE,buy_attempt_fill,100,16.02,1602.0,0.0,,,,300122.XSHE-FTB-00061,,day1_plus,
2026-03-06 11:02:00,2026-03-06,600000.XSHG,buy_attempt_fill,100,9.77,977.0,0.0,,,,600000.XSHG-FTB-00062,,day1_plus,
2026-03-06 13:02:00,2026-03-06,600161.XSHG,buy_attempt_fill,100,15.75,1575.0,0.0,,,,600161.XSHG-FTB-00063,,day1_plus,
2026-03-06 13:04:00,2026-03-06,600000.XSHG,buy_attempt_fill,100,9.78,977.9999999999999,0.0,,,,600000.XSHG-FTB-00064,,day1_plus,
2026-03-06 13:39:00,2026-03-06,600030.XSHG,buy_attempt_fill,100,26.32,2632.0,0.0,,,,600030.XSHG-FTB-00065,,day1_plus,
2026-03-06 13:54:00,2026-03-06,300142.XSHE,forward_t_success,100,11.67,1167.0,14.416499999999928,,,,300142.XSHE-FTB-00053,,day1_plus,buy_avg=11.4700
2026-03-06 14:17:00,2026-03-06,600315.XSHG,buy_attempt_fill,100,20.5,2050.0,0.0,,,,600315.XSHG-FTB-00066,,day1_plus,
2026-03-06 14:48:00,2026-03-06,600315.XSHG,buy_attempt_fill,100,20.5,2050.0,0.0,,,,600315.XSHG-FTB-00067,,day1_plus,
2026-03-06 15:30:00,2026-03-06,600887.XSHG,carryover_batch_created,100,25.82,2582.0,0.0,,600887.XSHG-B00088,,,,day1_plus,pending forward buys merged into new batch
2026-03-06 15:30:00,2026-03-06,600315.XSHG,carryover_batch_created,400,20.48,8192.0,0.0,,600315.XSHG-B00090,,,,day1_plus,pending forward buys merged into new batch
2026-03-06 15:30:00,2026-03-06,600161.XSHG,carryover_batch_created,100,15.75,1575.0,0.0,,600161.XSHG-B00102,,,,day1_plus,pending forward buys merged into new batch
2026-03-06 15:30:00,2026-03-06,300122.XSHE,carryover_batch_created,200,15.945,3189.0,0.0,,300122.XSHE-B00103,,,,day1_plus,pending forward buys merged into new batch
2026-03-06 15:30:00,2026-03-06,600030.XSHG,carryover_batch_created,100,26.32,2632.0,0.0,,600030.XSHG-B00109,,,,day1_plus,pending forward buys merged into new batch
2026-03-06 15:30:00,2026-03-06,600016.XSHG,carryover_batch_created,400,3.84,1536.0,0.0,,600016.XSHG-B00111,,,,day1_plus,pending forward buys merged into new batch
2026-03-06 15:30:00,2026-03-06,600000.XSHG,carryover_batch_created,500,9.746,4873.0,0.0,,600000.XSHG-B00112,,,,day1_plus,pending forward buys merged into new batch
2026-03-09 09:44:00,2026-03-09,600161.XSHG,buy_attempt_fill,100,15.92,1592.0,0.0,,,,600161.XSHG-FTB-00068,,day1_plus,
2026-03-09 09:44:00,2026-03-09,600016.XSHG,buy_attempt_fill,200,3.85,770.0,0.0,,,,600016.XSHG-FTB-00069,,day1_plus,
2026-03-09 09:44:00,2026-03-09,300142.XSHE,buy_attempt_fill,100,11.58,1158.0,0.0,,,,300142.XSHE-FTB-00070,,day1_plus,
2026-03-09 09:48:00,2026-03-09,300122.XSHE,buy_attempt_fill,100,16.03,1603.0,0.0,,,,300122.XSHE-FTB-00071,,day1_plus,
2026-03-09 09:48:00,2026-03-09,600000.XSHG,buy_attempt_fill,100,9.86,986.0,0.0,,,,600000.XSHG-FTB-00072,,day1_plus,
2026-03-09 09:48:00,2026-03-09,300142.XSHE,buy_attempt_fill,100,11.61,1161.0,0.0,,,,300142.XSHE-FTB-00073,,day1_plus,
2026-03-09 09:49:00,2026-03-09,600887.XSHG,buy_attempt_fill,100,25.88,2588.0,0.0,,,,600887.XSHG-FTB-00074,,day1_plus,
2026-03-09 09:54:00,2026-03-09,600000.XSHG,buy_attempt_fill,100,9.93,993.0,0.0,,,,600000.XSHG-FTB-00075,,day1_plus,
2026-03-09 09:55:00,2026-03-09,600315.XSHG,buy_attempt_fill,100,19.46,1946.0,0.0,,,,600315.XSHG-FTB-00076,,day1_plus,
2026-03-09 09:56:00,2026-03-09,300122.XSHE,buy_attempt_fill,100,16.15,1614.9999999999998,0.0,,,,300122.XSHE-FTB-00077,,day1_plus,
2026-03-09 09:57:00,2026-03-09,600138.XSHG,buy_attempt_fill,100,9.4,940.0,0.0,,,,600138.XSHG-FTB-00078,,day1_plus,
2026-03-09 09:57:00,2026-03-09,300142.XSHE,buy_attempt_fill,100,11.64,1164.0,0.0,,,,300142.XSHE-FTB-00079,,day1_plus,
2026-03-09 09:58:00,2026-03-09,600161.XSHG,buy_attempt_fill,100,15.94,1594.0,0.0,,,,600161.XSHG-FTB-00080,,day1_plus,
2026-03-09 09:59:00,2026-03-09,600016.XSHG,buy_attempt_fill,200,3.87,774.0,0.0,,,,600016.XSHG-FTB-00081,,day1_plus,
2026-03-09 10:08:00,2026-03-09,300142.XSHE,buy_attempt_fill,100,11.62,1162.0,0.0,,,,300142.XSHE-FTB-00082,,day1_plus,
2026-03-09 10:20:00,2026-03-09,300122.XSHE,forward_t_success,100,16.3,1630.0,21.184999999999956,,,,300122.XSHE-FTB-00071,,day1_plus,buy_avg=16.0300
2026-03-09 10:28:00,2026-03-09,300122.XSHE,buy_attempt_fill,100,16.25,1625.0,0.0,,,,300122.XSHE-FTB-00083,,day1_plus,
2026-03-09 11:02:00,2026-03-09,600016.XSHG,buy_attempt_fill,200,3.87,774.0,0.0,,,,600016.XSHG-FTB-00084,,day1_plus,
2026-03-09 11:24:00,2026-03-09,300142.XSHE,forward_t_success,100,11.83,1183.0,21.9085,,,,300142.XSHE-FTB-00070,,day1_plus,buy_avg=11.5800
2026-03-09 11:24:00,2026-03-09,300142.XSHE,forward_t_success,100,11.83,1183.0,18.908500000000064,,,,300142.XSHE-FTB-00073,,day1_plus,buy_avg=11.6100
2026-03-09 13:01:00,2026-03-09,300142.XSHE,buy_attempt_fill,100,11.76,1176.0,0.0,,,,300142.XSHE-FTB-00085,,day1_plus,
2026-03-09 13:29:00,2026-03-09,600887.XSHG,forward_t_success,100,26.35,2635.0,40.68250000000024,,,,600887.XSHG-FTB-00074,,day1_plus,buy_avg=25.8800
2026-03-09 13:43:00,2026-03-09,600887.XSHG,buy_attempt_fill,100,26.2,2620.0,0.0,,,,600887.XSHG-FTB-00086,,day1_plus,
2026-03-09 14:03:00,2026-03-09,300142.XSHE,forward_t_success,100,11.84,1184.0,16.408000000000065,,,,300142.XSHE-FTB-00082,,day1_plus,buy_avg=11.6200
2026-03-09 14:37:00,2026-03-09,600161.XSHG,buy_attempt_fill,100,16.03,1603.0,0.0,,,,600161.XSHG-FTB-00087,,day1_plus,
2026-03-09 15:30:00,2026-03-09,600887.XSHG,carryover_batch_created,100,26.2,2620.0,0.0,,600887.XSHG-B00116,,,,day1_plus,pending forward buys merged into new batch
2026-03-09 15:30:00,2026-03-09,600315.XSHG,carryover_batch_created,100,19.46,1946.0,0.0,,600315.XSHG-B00118,,,,day1_plus,pending forward buys merged into new batch
2026-03-09 15:30:00,2026-03-09,600138.XSHG,carryover_batch_created,100,9.4,940.0,0.0,,600138.XSHG-B00120,,,,day1_plus,pending forward buys merged into new batch
2026-03-09 15:30:00,2026-03-09,600161.XSHG,carryover_batch_created,300,15.963333333333333,4789.0,0.0,,600161.XSHG-B00130,,,,day1_plus,pending forward buys merged into new batch
2026-03-09 15:30:00,2026-03-09,300122.XSHE,carryover_batch_created,200,16.2,3240.0,0.0,,300122.XSHE-B00131,,,,day1_plus,pending forward buys merged into new batch
2026-03-09 15:30:00,2026-03-09,300142.XSHE,carryover_batch_created,200,11.7,2340.0,0.0,,300142.XSHE-B00132,,,,day1_plus,pending forward buys merged into new batch
2026-03-09 15:30:00,2026-03-09,600016.XSHG,carryover_batch_created,600,3.8633333333333333,2318.0,0.0,,600016.XSHG-B00139,,,,day1_plus,pending forward buys merged into new batch
2026-03-09 15:30:00,2026-03-09,600000.XSHG,carryover_batch_created,200,9.895,1979.0,0.0,,600000.XSHG-B00140,,,,day1_plus,pending forward buys merged into new batch
2026-03-10 09:43:00,2026-03-10,300142.XSHE,buy_attempt_fill,100,11.96,1196.0,0.0,,,,300142.XSHE-FTB-00088,,day1_plus,
2026-03-10 09:47:00,2026-03-10,600030.XSHG,buy_attempt_fill,100,26.08,2608.0,0.0,,,,600030.XSHG-FTB-00089,,day1_plus,
2026-03-10 09:47:00,2026-03-10,300122.XSHE,buy_attempt_fill,100,16.22,1622.0,0.0,,,,300122.XSHE-FTB-00090,,day1_plus,
2026-03-10 10:18:00,2026-03-10,600016.XSHG,buy_attempt_fill,200,3.91,782.0,0.0,,,,600016.XSHG-FTB-00091,,day1_plus,
2026-03-10 10:32:00,2026-03-10,600000.XSHG,buy_attempt_fill,100,9.86,986.0,0.0,,,,600000.XSHG-FTB-00092,,day1_plus,
2026-03-10 10:48:00,2026-03-10,600887.XSHG,buy_attempt_fill,100,26.37,2637.0,0.0,,,,600887.XSHG-FTB-00093,,day1_plus,
2026-03-10 13:12:00,2026-03-10,600000.XSHG,buy_attempt_fill,100,9.93,993.0,0.0,,,,600000.XSHG-FTB-00094,,day1_plus,
2026-03-10 15:30:00,2026-03-10,600887.XSHG,carryover_batch_created,100,26.37,2637.0,0.0,,600887.XSHG-B00144,,,,day1_plus,pending forward buys merged into new batch
2026-03-10 15:30:00,2026-03-10,300122.XSHE,carryover_batch_created,100,16.22,1622.0,0.0,,300122.XSHE-B00159,,,,day1_plus,pending forward buys merged into new batch
2026-03-10 15:30:00,2026-03-10,300142.XSHE,carryover_batch_created,100,11.96,1196.0,0.0,,300142.XSHE-B00160,,,,day1_plus,pending forward buys merged into new batch
2026-03-10 15:30:00,2026-03-10,600030.XSHG,carryover_batch_created,100,26.08,2608.0,0.0,,600030.XSHG-B00165,,,,day1_plus,pending forward buys merged into new batch
2026-03-10 15:30:00,2026-03-10,600016.XSHG,carryover_batch_created,200,3.91,782.0,0.0,,600016.XSHG-B00167,,,,day1_plus,pending forward buys merged into new batch
2026-03-10 15:30:00,2026-03-10,600000.XSHG,carryover_batch_created,200,9.895,1979.0,0.0,,600000.XSHG-B00168,,,,day1_plus,pending forward buys merged into new batch
